pretty_comp,bulk_modulus_kv
Li3ClO,56.3
TiTeOs,156.333
NdHg2,65.567
LuInPd2,117.133
NbCu3Se4,37.1
MgU,76.967
Ca(SnO2)2,104.76700000000001
PdS2,64.633
CaZnGe,56.167
KMnSb,23.244
ZnSbO3,152.36700000000005
BaBeSiO4,98.0
BeZnOs2,236.28900000000002
SmNi2,117.133
Al2Ru,165.25599999999997
Ba2YTlFe2O7,91.6
NbPSe,129.511
Sm3InC,37.033
ScBeFe,84.2
CrCdF6,34.622
Np2InNi2,94.311
Er2SeO2,123.344
RuCl2O,80.111
Er(GeRu)2,141.267
Ba2DySbO6,138.9
Hf(CoSi)2,188.433
ZrAsRu,186.989
MnPd,221.878
NaSO2,32.211
TaBeP2,144.656
Be2CrGe,158.944
K2H4Pt,18.3
NdP5,66.51100000000001
FeAgO2,159.889
LiZn2Rh,105.23299999999999
BrCl,14.255999999999998
HfSiTe,62.733000000000004
SrMoO3,191.7
TbBi,57.033
YTlO2,92.43299999999999
MnBe2In,131.944
Cu2HgI4,23.3
CeC,128.2
K2MgCl4,26.467
MgNi2Sb,107.53299999999999
Sr(AlSe2)2,35.756
Ca(ZnP)2,69.85600000000001
BaIF,35.978
Na2GeO3,58.956
RbFeSe2,22.13300000000001
TaBe2Sb,113.9
Er(SiPt)2,152.144
LiMnPt2,140.433
LiCaAs,39.266999999999996
KRb2BiF6,33.633
CaNiTe,51.367
MgBeTc,111.022
Dy(HO)3,86.589
Ho3Hg,55.733000000000004
K3WF6,40.533
BaMnS2,38.955999999999996
NaAuO2,78.4
AlMo3,223.467
B3H7CO,9.267000000000001
Li3AsO4,69.7
CdCuF4,96.911
Te2W3S4,60.744
Ce(Fe2P)2,153.467
SnRuW,165.63299999999995
CaSe,35.067
ScCdRh2,146.667
Ba2NaFe,15.167
Ba2NCl,45.443999999999996
VFeSb,160.2
K2MnH2OF5,26.478
CdSbS2Br,38.522
Bi(TeBr2)2,16.789
Sr2Co(ClO)2,69.48899999999999
Sr3(InP2)2,48.821999999999996
PrSnAu,77.767
Lu(MnGe)2,124.26700000000001
ThGa2,97.744
BeGaBr,35.022
ScBeTc2,177.733
Y2TiO5,142.922
Li2Pd,55.533
Be2CuRh,158.944
Ni3S,164.567
MnVNi,165.86700000000005
SiAs,41.756
RbPbIO6,55.622
CoS2,28.189
Pb2S(O2F)2,72.4
Li4P2(N2O)3,88.42200000000004
AlSeBr7,11.567
BaMn2Cl,24.63300000000001
ErNi2B2C,188.222
Be(VSn)2,90.87799999999999
As2Pb4S6ICl,26.256
BaRuCl2,33.589
Yb(SiAu)2,99.3
V2O5,79.35600000000002
Ba2S3,39.756
LiBeO3,113.23299999999999
TaFeSb,117.96700000000001
BeNbFe,141.511
U(CoSi)2,178.278
EuS,95.1
BaS2,39.311
ScS2,71.233
LiGa2Pd,81.8
Pu(CrSi)2,157.067
Sr2C(NCl)2,48.456
Sr2InI5,19.956
RbNdTe2,28.94400000000001
NaHo2F7,52.489
BaCa(CuO2)4,98.133
Ta9(NiS3)2,132.389
Tm2Al3Si2,87.9
SmMnSi,81.078
Nd2CdS4,58.856
TbCdPd2,104.46700000000001
ZrBe2Te,72.244
TiAlFeCo,191.7
VF2,138.1
NdCoSi,79.3
LiAl2Rh,119.3
YSc4Be,45.733000000000004
AlAgS2,68.333
Al2CdSe4,66.4
CS2,7.789
Mg5(HO3)2,98.189
ErHg2,73.078
K2SiP2,28.678
RbAuBr4,14.277999999999999
Rb3BAs2,18.022000000000002
ZrCl3,25.355999999999998
BaAuCl,31.3
ZrAsRh,113.8
MgSbRu2,169.233
MnBe2Ir,191.733
Na4GeO4,57.867
MnAuO2,143.111
FeNiGe,177.05599999999995
AlFe2Ni,172.86700000000005
RbNaS,25.378
HfMn2Be,128.944
LiMnO2,2.978
HPbClO,36.944
KrF2,16.644000000000002
LiH3O2,40.656
CaHg2,46.744
ZrS,125.978
UTe,72.767
CaTlCl3,24.644000000000002
ZrGeRu2,205.533
LiCa2Rh,43.6
ErCdPd2,108.93299999999999
Zr2Te2P,47.856
BaNiF6,59.144
LiErO2,122.87799999999999
Sb(IF3)2,18.378
CuIrBr,92.167
UMnSe3,97.656
Tm2CdSe4,58.233000000000004
BeV2Cr,183.86700000000002
FePH5CO4,39.156
ScAlO3,219.144
SrAgP,62.578
ErAl3,76.133
NiN,216.0
ZnPbF6,36.556
BeGaP,24.366999999999997
NbBi2Mo,115.8
GeMo3,236.4
K2MnF6,31.344
BeCrHg,89.26700000000002
Ti2CoS4,104.22200000000001
LiEr2Tl,54.333
LiAl,47.0
NaAcTe2,42.766999999999996
Ba(AgS)2,55.856
TaGaNi2,195.333
Sc2CuAu,101.96700000000001
LiNd2Ru,67.267
Tl2SiS3,21.456
ThGa2,97.4
TbTlTe2,34.444
PrBr3,36.078
BaLiCa2,13.944
Al2(FeSi)3,165.13299999999995
DyCrO4,140.678
ThRu3C,225.13299999999998
HfCuHg2,109.333
InPd,110.76700000000001
AgCN,56.411
BaLiP,40.422
K2Sn2O3,33.433
Pm2CuRu,88.633
BaGa4,45.6
Y2Cl3,36.689
Tl(FeS)2,58.033
FeBiO3,103.322
CrNiO4,89.556
LiPrO2,115.5
Zn(CrN)2,107.22200000000001
ScRh3C,217.033
YSeCl,55.567
CaCdSi,48.833
K3NbO8,40.811
CeH3,82.2
Nd(FeSi)2,128.278
CeS,92.3
Be2AsCl,56.833
MnP,160.567
CaZrSi2O7,142.4
MnSbAu,68.8
Rb3Mn,4.2
TmInRh,107.656
NaSnS2,43.8
Na2BePt,48.722
MnAlO3,183.033
Ti2AsP,112.23299999999999
Sc2InAg,78.667
MnBeCu2,129.833
Nb2CoS4,60.056000000000004
BeCu4Rh,148.033
LiCuAu2,0.589
RbMgAsH2,42.067
BaSrTa4,46.867
YSi,89.37799999999999
Tm(CoGe)2,133.689
Bi2OF4,92.889
NiO,206.833
ErSF,118.256
In2Ge2O7,137.056
NaPmTe2,47.266999999999996
Sr3N2,51.333
DyRh,119.26700000000001
MnAlGe,121.544
K4P2PdS8,19.9
Sm(CoB)2,151.511
BePIr,80.467
YAg,72.433
BeNbCr,175.7
Na3AgO2,55.888999999999996
ScAuO2,151.267
KAs,19.311
Li7BiO6,81.47800000000002
SnH8(CI)4,11.033
Mn(Sb2O)2,117.111
ZrAsCl,80.167
Tb2Au,67.9
MnAlPt2,176.8
BaZrF6,74.122
KC,21.644000000000002
Yb3Si5,54.533
Be2SiPt,154.3
KCaCl3,24.311
BeIn2Sb,42.911
B6P,200.41099999999997
ThSe,104.0
MgAlIr2,192.7
Pr3TlC,36.2
YbH2,49.766999999999996
PrN,137.933
MoO2,87.633
NiAs,131.5
RbSO2F,20.878
BeBr2,13.933
BeFe2Mo,243.5
MgBe2Sb,63.388999999999996
KSmF4,69.678
NaBeBi2,43.122
Mn2P,202.47799999999998
TaBeNb,170.489
SmCu,67.933
MnNiAs,126.46700000000001
ScPPt,148.556
Cu2S,95.26700000000001
UFeC2,208.233
YGa,70.211
BaNiRh2,88.178
SrCrF4,51.766999999999996
HfMn2Be,169.28900000000004
Ti3N,133.767
Ba3N2,40.933
Li2SiSnS4,47.9
ScBeBr2,35.321999999999996
ZrBeCo4,173.833
ZrFeCl6,15.744000000000002
CaC2,65.122
ErCd,64.467
YSF,88.98899999999998
LiVO2,131.056
LiScF4,97.322
TaBe2Hg,133.233
PdN,209.922
KVF3,84.06700000000002
TbCuSi,99.85600000000001
AlHO2,189.389
NbAgO3,196.36700000000002
FeAs2,138.222
MnZn,119.133
ScAlAg2,97.167
Na2ZnGeO4,76.6
CaZrGeO5,113.189
TlP,46.533
Ho2CuRu,101.1
HoFeC2,186.94400000000002
Tm2CdS4,69.133
ThNi2,122.56700000000001
Tm3TlC,45.4
KCN,23.6
KRb2CrF6,43.5
PuN,154.0
PHN2,70.689
Sm4Sb3,65.6
RbSmSe2,38.533
LiTl2GaF6,51.833
Mn2BeCu,206.278
MgSc,50.4
NiSO4,91.0
Na4SiO4,62.878
V3(OF)4,49.122
MgNiF5,27.622
VAuS2,118.7
Zn(CN)2,47.578
Be2NbRu,182.678
CuAsPt2,165.733
Sr4Li(BN2)3,78.967
UIr2,238.9
Al2Se3,35.266999999999996
Ba2NaCu,15.567
ThZn4,89.844
BaHBr,34.189
USe,95.9
SrS3,36.789
CeZrO4,163.722
BeCrCo2,228.511
RbO3,21.94400000000001
TiZn(BiO3)2,98.96700000000001
CaCd3O4,129.489
YInPd2,107.53299999999999
ErFe2,133.033
Tm3GaC,49.933
CrSi2,184.7
YErZn2,64.9
GaAgS2,74.8
Ca4TiN4,96.35600000000001
LiMgSbPd,72.333
Be2TcGe,172.5
TiFeSn,73.267
TiBeZn,97.133
Mn2ZnAs2,78.289
BaNaV,9.8
Ba2TmNbO6,147.567
Zn(CoO2)4,132.433
MgAg3,85.333
Na3MgP2HO8,78.2
AlTlO2,101.4
Si3Ru,138.5
SnO2,105.844
Zn3(PO4)2,85.978
ErS,105.56700000000001
Li2CaPb,32.7
NiS,135.411
HfRh,184.067
Ca(CdP)2,60.244
HfBeZn2,98.4
Ba2CuClO2,47.411
UC,199.033
UCuGe,109.26700000000001
Cr2F5,72.02199999999998
SiB6,149.933
AsBr3,10.156
RbI,15.3
UTeO,57.81100000000001
CaGe2,46.843999999999994
NaAlTe2,25.656
LaN,129.967
KAcTe2,41.167
Ca(AgGe)2,68.244
VZnRu2,228.6
CuBr2,26.656
Mo3W(Se3S)2,36.733000000000004
BeCo2Rh,226.08900000000003
ScGaNi2,134.667
Cr(GaS2)2,47.022
YbCuGe,62.633
YbPrZn2,47.7
BeNbCr2,191.433
Ba2RuO4,123.411
AcN,82.889
AgPbBrO,27.189
CaB6,152.4
BaHf2Ru,62.15600000000001
Sc2CdS4,74.3
LuSnAu,88.7
YInCu2,86.2
InCuTe2,44.489
Zr(TiGa2)2,114.344
Li3Co(OF)2,98.656
TbGaRh2,143.3
YbS2,58.989
UO3,209.122
Nd2ScSi2,76.911
YbBrO,40.356
BeCrFe2,189.1
SrPd2,88.833
Ca2Sb2O5,71.933
Ca3AsP,41.0
ScAlCu2,107.26700000000001
AcI3,11.044
Rb2Se3,17.267
Ca(MoO2)2,135.644
NpGe3,86.867
Li2MnSiO5,126.367
YbB6,156.267
Tm(CoSi)2,151.167
HgC2(SN)2,16.167
NbInPt,124.6
NaY2Be,37.122
Th2In,69.322
Zn2SnSbO6,164.21099999999996
NaCeAu2,59.766999999999996
Co(ClO4)2,25.244
PbF2,73.589
BeAlB,141.2
KHSeO3,27.289
CaBiAsO6,63.6
RbScO2,104.14399999999999
Ce3AlN,86.03299999999999
SrCuAs,62.321999999999996
SmGeO3,147.267
KSb,17.2
U2InRh2,130.856
Be2NiPt,181.356
Dy5Si3,77.4
Li7SbO6,91.73299999999999
Sm3Zn,44.788999999999994
KBaTa,9.433
Lu2OsPd,132.0
Mn3GeC,228.9
K2Mn2O3,52.989
Sc6FeTe2,72.867
TaAsRu2,211.0
RuI,73.244
Nb(SCl)2,36.1
DyRh5,188.322
Sm(HO)3,78.822
Te2Mo,14.478
Na3Co,16.233
BeGeAs2,70.389
ZnSiN2,199.1
BaLiH3,40.167
SbI3Cl8,13.033
Sc2AlZn,76.9
NaBr,22.866999999999997
RbNpO3,134.667
NaAg3O2,67.98899999999999
CaTa4O,176.889
K3CrO4,36.944
Zn2AsW,124.93299999999999
BaNpO3,122.8
VH2,171.967
TiBe2Cl,55.367
NdFeSi,84.93299999999998
HfSiNi,126.6
HfNCl,74.367
Ca3BiP,39.433
NiMoP,232.24400000000003
Be2CrBi,86.889
TbCdAu2,94.5
PCl3,9.533
HCl,36.611
Y(MnBe)2,127.756
CuPd,157.4
TbTl3,51.667
HoPtF7,59.788999999999994
Pm2S3,70.289
VMo2As,198.63299999999998
NdAlO3,209.333
TlCrTe2,37.111
Ag3Pt,130.433
TiAl2,106.167
HgPbF6,29.57800000000001
Be2B,145.5
RbCeTe2,27.611
Be2VCr,171.3
TbSc,46.433
SrInHg2,37.867
K2Te2Pt,28.355999999999998
HfBePd,144.333
KNdTe4,30.822
BaVSi2,67.567
Li3VP2HO8,88.456
KAlSiO4,66.344
SrBe2Hg,53.333
MgCoF6,46.956
KBrF4,26.511
YSiAu,106.911
SrBeBr2,28.478
KYSn,28.8
Ca(As2Rh3)2,169.71099999999996
ZrTiSe4,39.0
TiBr2,22.0
Rb2S,18.267
TlSn,37.656
SbIr,158.289
BeCdPt2,117.57799999999999
CaSi,55.321999999999996
YCu5,109.822
MnTlF3,53.911
ScRh,145.733
Rb2MnF5,25.378
NbO2F,40.222
Ag3BO3,93.456
Be2TlCd,63.31100000000001
BaCaTi4,35.0
K2NaInAs2,23.589000000000002
BeZn2Ir,161.722
Na6MnS4,31.844
TbPS4,46.522
SrZnCl4,38.489000000000004
BeCrNi2,170.778
Tb(HO)3,85.556
TcAsAu,94.76700000000001
Ca4Sb2O,53.388999999999996
Mn(AlS2)2,59.343999999999994
BaGaTe,22.267
CoAsBr,42.567
Sm2AgRu,90.1
Sr(MgAs)2,50.833
USn3,72.1
TiFe2As,202.933
NaMgF3,76.833
V(SiO3)2,117.956
Th(MnSi)2,144.267
AsRhW2,217.5
PHF4,13.189
BiAuO2,70.656
BeTcHg,123.911
OF3,5.989
NbCuTe2,69.722
KC2IN2,20.633000000000006
RbCaCO3F,54.7
CaBeFe2,94.48899999999999
Ba2YZr,23.666999999999998
Y2AlNi2,92.53299999999999
BaSrHg,14.433
PtO2,120.867
Pr3SnC,35.5
Sr(AlTe2)2,28.44400000000001
Co3Ni,209.36700000000002
CdSnSb2,38.367
Al8Mo3,138.189
Th2SeN2,122.76700000000001
BeNiSe,49.544
HfBeNi,140.811
Tm(CuSi)2,117.48899999999999
PrSO,77.278
Be2CrIn,126.044
Np(MnGe)2,155.6
NaAlF4,67.878
Hg(SbO3)2,124.756
HfBe5,132.067
BaSe,43.633
SnBr2,29.122
Zn2CoN2,118.656
FeCu2SnS4,65.467
DyTe2,62.111000000000004
BeTlP4,16.1
Rb2PbCl6,17.5
Li2PdO2,103.611
Ti(CrSe2)2,65.411
Ho3GaC,47.867
V2CrTe4,47.478
PmMgRh2,108.667
Nb3TeCl7,35.122
MgSiN2,180.067
K5CuSb2,17.833
FeSeBr7,10.478
TiNi,162.3
CeCd,42.067
BaNaSb,20.5
NdCoGe,81.344
Sc3InN,110.46700000000001
SrCuF4,72.533
Na4Mo(NO)2,53.033
Zr(MoO4)2,84.656
Mg(CrN)2,105.344
PaInPt2,154.13299999999995
BaPtBr2,44.556000000000004
KBaBi,18.067
MnGeN2,123.93299999999999
Li2US3,45.411
HoAl2,81.367
Zn4P6N2O,158.86700000000005
BeCoPt2,202.4
ZrCl2,45.266999999999996
ScCdAg2,87.23299999999998
XeF4,16.956
LiAuC2,82.444
KNiIO6,71.14399999999998
Li2PdF6,55.611000000000004
BaTlSb,25.467
DyClO,93.46700000000001
TaAgO3,186.44400000000002
LiCrO2,116.133
NdSi2,75.033
BeNb2In,112.611
BaCaHg,11.867
BeZnFe4,140.1
SrGaGeH,51.288999999999994
ZrMoAs,116.5
HfAsRh,120.53299999999999
HoGa3,68.7
ThCo5,183.68900000000002
TiNi2Sn,156.833
KYbS2,36.756
BeCdSe2,61.18899999999999
CoCl2,29.421999999999997
MnV2Cr,233.833
Li4Cr3FeO8,138.52200000000002
LiC,46.244
Ca3BiN,58.633
DyAlNi,96.333
Ce2ZnNi2,86.456
RbFe(MoO4)2,51.744
SnSb,50.633
Np(OF)2,64.97800000000001
MgBeRh2,118.867
P4S5,12.610999999999999
Na4ScBe,16.933
CePt,108.12200000000001
BeCr2Ge,193.5
AgPS3,27.111
BaAg2,39.778
RbPbF3,45.333
BeZnMo,149.878
K2YBe,17.578
Rb2NaTlF6,41.033
Y2MgAl,55.433
Mn(InS2)2,56.333
SmIn2Rh,88.633
BaMoCl,15.4
LiLuO2,108.23299999999999
BeTc2Ge,210.011
ErAs,83.23299999999998
YbRu,87.1
Ba4LiBe,8.667
ZnCoPO5,121.756
NaSrP,40.589
NdCuTeO,76.289
Li2NdAl,44.033
BaSm2PdO5,136.278
KSnSb,23.410999999999998
BeFe2Si,218.233
YTiF5,75.689
Te2Mo3S4,34.289
LiEr2Os,90.43299999999999
DyTlTe2,34.689
KCa2Be,15.622
ZrNiSb,135.033
NdI2,30.711
YbClF,73.48899999999998
Ti2NiIr,195.067
Li2B2S5,24.278000000000002
ZrSnPd,98.4
MnH4(BrO)2,22.166999999999998
Sr2SO,63.4
AgHgAsS3,36.567
AlB2,187.322
PrSnPt,100.656
Ba4CdBi,14.9
BeCrGe,68.311
ScBeV2,106.656
CoHO2,223.433
TmUTc2,147.4
SbCl(OF3)2,20.189
LiAsF6,28.289
CdBr2,22.789
BeNi2P,177.74400000000003
LiCuO,78.85600000000002
Ca2AgSbO6,119.57799999999999
Pr3Cu,41.68899999999999
Te4Mo2WSe2,24.044
Rb2CoI4,10.667
YMnF5,81.067
LiYS2,73.6
ZrInNi2,142.86700000000005
ZnSn2O5,77.567
P4S3,11.277999999999999
AcFeO3,167.6
SiS,6.632999999999999
Sr3P6(N4O3)2,96.42200000000001
ScInPd2,124.23299999999999
KVP2S7,25.921999999999997
Yb2ZnPb,39.5
SmRe3,222.267
Ba2DyNbO6,144.833
Mn2SiRu,234.567
GaCuO2,164.989
BaCuCl2,31.910999999999998
Ba2Mn2As2O,37.911
CrH2,183.5
Tm(FeGe)2,133.244
Rb3Zn,3.889
Ba3Er,12.978
NaCu3,68.633
BeCdCu2,101.056
LiGeBO4,104.789
Sr2SnO4,116.03299999999999
BeRhCl2,74.3
Bi2Se3,32.211
SmTlO3,127.37799999999999
Rb3Ho,5.9670000000000005
ErGa,73.911
Sr3Sb2,26.066999999999997
MnInPd2,130.167
PrCrO4,122.22200000000001
CS2NF5,12.056
CeHg2,66.367
Hg3(SF)2,38.4
LiCoO2,159.767
LiAlH4,25.4
AlPt3,225.63299999999998
Sc2BeBr,66.656
NaLuS2,54.278
CrSi,195.333
HfSnRh2,181.967
UC2,193.18900000000002
Mn2As,137.744
AuSe,33.944
LiCuF2,69.98899999999999
Ce(SiNi)2,135.156
BeNbSe2,96.811
BaMnGe,33.178000000000004
Ti2Ag,114.5
NdInAg2,74.733
TaCuN2,209.544
Ba2SbAu,35.8
PrC2,105.111
BrN3,44.68899999999999
Ba(NO3)2,25.63300000000001
Ba2YBe,19.233
BaTlBr,17.7
RbGaO2,84.5
TiAg,109.72200000000001
K3Sm,7.278
MoCl4O,13.110999999999999
Sr2BeRu,43.667
TiGeAs,76.3
Er(FeGe)2,132.689
Ce2SeF4,93.167
Mg(InTe2)2,27.011
V2CrSe4,96.8
BAsO4,85.411
Tb(CoB)2,154.722
Na5InO4,52.821999999999996
MgZrAu2,120.633
LiSmS2,60.178000000000004
K2CuSb,20.410999999999998
MnGa,139.889
ErInAg2,83.5
SnIr,156.444
CaBeGe,53.967
NdTe2BrO5,84.98899999999998
HoAsPd,113.23299999999999
YAl2,79.267
Pu3Pb,38.167
ScTlRh2,148.967
ZrPtPb,96.8
Be2SbPt,120.211
Pm2CdSi,65.4
MnPS3,30.866999999999997
TaTi2Be,133.54399999999998
Cu2O,115.167
PmTlTe2,49.167
Be2SiTc,177.8
BiTeIO3,29.611
Na4NpO5,63.022
MgSbPd,81.267
KMnCl3,27.910999999999998
RbMnSe2,31.467
Tb3Al,52.3
KBaBe,8.633
Fe3PdN,195.1
MnBe2Sn,124.022
NaSmS2,48.433
LiUN2,160.911
Ba2TmRuO6,146.533
Fe3NiN,168.3
LiTaO3,134.167
NaMnAs,45.2
SnRh3,203.24400000000003
KNa(BH4)2,16.7
LiBeCr2,143.111
BaSr3O4,86.23299999999998
Ca2TaSbO6,136.144
K2CuF4,51.367
SeCl,10.511
SrSO4,56.3
MgSO4,78.822
Nd2SeO2,105.85600000000001
Rb2Hg2PdCl8,17.811
MnAu2,124.833
VSiRh,182.267
CeZn5,75.756
NdBPt3,175.489
Li5P(S2Cl)2,33.256
ZnSnO3,156.733
Hf3Bi,104.62200000000001
BaSc2Ni,43.766999999999996
MnBeSe2,51.456
RuPbO3,184.2
TiBe2V,136.8
MgS,58.133
Mn3SnC,217.033
Ag2HgSI2,28.111
TbAl,63.333
CeAg,62.7
DySbPt,103.133
HgTe,22.511
CeB6,176.6
K2PdF6,35.044000000000004
LiYbS2,45.8
LiHfPd2,123.367
HfBeCd2,91.944
RhN,226.667
Na5Al3F4,50.456
NiO,214.5
TmGe,83.956
NaRuO2,95.167
RePbClO4,33.789
TaAlPt,140.567
P2Os,204.611
Ba4MgIr,19.333
FeSn2(CN)6,27.3
Ba3PbO,39.3
MnBe2Cl,42.644
SrTaBe,69.689
BaNiP2,73.622
ThNiSn,100.76700000000001
TaAs,176.822
Sc2TcAu,129.7
SrBeBi2,40.789
Nd(SiAu)2,112.944
Ba2H3I,30.622
Hf2BeCu,115.589
KTb2CuS4,58.056000000000004
Sc2ZnAu,94.7
Th2N3,155.1
BeAlH5,35.033
AgP2,68.778
CaBeOs2,164.3
K2NiF4,54.943999999999996
Rb3Na(RuO4)2,30.611
LiInSe2,44.478
Li4NCl,44.333
Y6FeSb2,63.9
BaNaTi4,32.4
Zr2CuOs,163.36700000000005
TiAlF5,107.2
SiP2O7,179.733
SmSnPt,107.64399999999999
LiSi,13.378
Pr3IrO7,137.52200000000002
AlSnF5,82.4
Rb3Ru,9.033
DyAgHg2,78.533
TmAu2,113.311
BaH4(IO)2,25.767
Ba3MgTa2O9,141.122
V3Re,236.0
TbNi2,123.43299999999999
PrB2ClO4,88.111
VO2F,31.544
Ni3N,198.122
NbAsRu2,206.36700000000002
KYS2,47.967
TaCuN2,197.21099999999998
RbAu5,86.944
UO,207.033
NaC4N3,24.989
AlCrF5,99.689
TlBiP2S7,26.756
MgScCd2,62.266999999999996
KYBe2,43.367
NaCeSe2,35.98900000000001
LiGaO2,91.911
NaBF4,29.689
Cl2O,14.822000000000001
Tm2InOs,106.23299999999999
Al9Co2,101.06700000000001
BiSbO4,110.844
NpAs,78.1
LiBe2Au,109.844
NbVO4,180.322
ScBe2Te,61.8
Ga(MoS2)4,96.23299999999999
Mn2AsSe,42.067
BeMoRh,226.78900000000002
Ca2BiAu,46.333
HfSiO4,232.36700000000002
MgBe2Os,92.6
BaBe2Si2O7,91.27799999999999
PrSe,75.233
DyTiSi,92.72200000000001
Tb2Mg,41.0
PrPO4,122.72200000000001
Tm2RuPt,131.733
BaCd2Sb,33.321999999999996
BaCdBr,17.667
LiZnP,63.6
MnSbRu2,199.733
LiMgBi,32.233000000000004
SnPbO3,155.3
Rb2MnBr4,17.222
SmAl4,71.278
LiCu2PO4,100.87799999999999
Ca(CdAs)2,53.21100000000001
TiRh3,235.0
K3PO4,43.766999999999996
NaAlO2,143.789
TiBe2Os,178.167
BaTlTe,22.366999999999997
HoH2ClO2,64.956
CuCl4,23.921999999999997
CdPbF6,30.389
RbLuS2,50.667
CaO,92.044
Ag3AuS2,51.611000000000004
SnI2,23.689
Sr2Si,34.678000000000004
LaVCrO6,208.21099999999998
CaF2,85.956
NaBeSi2,56.589
Ba2SnCl,27.8
NpNiSn,86.944
Tm2OsRu,137.733
Be2NbNi,165.278
TmSi2,85.367
Mn3O4,80.044
CeSe,76.1
LiCl,35.533
CaAl2,55.8
Sr(CdGa)2,47.0
Bi(BO2)3,75.278
SmFeP,90.14399999999999
KRuO4,28.055999999999997
Zr2BeCr,112.5
Ca4BeNb,21.1
TbZn,62.633
CaGaGeH,56.033
ErNiSb,97.1
GeRu,162.033
TbAlNi,94.822
LiZnPS4,33.933
Mg2GeO4,164.933
TaAl3,128.733
CaGaSiH,60.556000000000004
ThSnPt,111.46700000000001
TiOF,87.76700000000002
Cd(GaS2)2,42.367
Pr(MnGe)2,103.57799999999999
Si2Ni,135.167
Ca(GeIr)2,121.178
K2SnHgSe4,24.122
Ca(NiGe)2,89.867
Sm(CrSi)2,126.87799999999999
RbTl2Bi,25.0
NaYS2,50.544
Nd3GaC,39.933
Mg2H2O3,72.52199999999998
HoAg2,84.85600000000002
RbAu3Se2,18.011
InN,125.133
AsPW2,183.967
Pa3Si,111.867
Mn2Sb,101.978
Sr(GeRh)2,90.27799999999999
CuSbS2,51.68899999999999
Ba2TiCr,19.067
BaCo2Br,22.478
Si(CN2)2,105.8
Hg2P3Br,47.278
CaMn2Be,98.322
As2O3,21.289
ScAlCo2,150.2
Ho(CrSi)2,140.6
ZrPdF6,26.156
Ag2HgI4,18.477999999999998
Na2CuF4,51.278
RbBS3,22.94400000000001
CrGaP2,75.067
NbAs2,126.344
PAuS4,20.889
Ba(BIr)2,115.944
Na3Mg,11.7
Ba4HfSb,19.967
SrAl2,47.833
BaCaBr,9.367
NbP,163.45600000000005
NbBr5,28.644000000000002
NdDy3,41.9
Te2Mo2WSe4,28.756
BaGeF6,60.744
Ca(ZnAs)2,60.4
CaBeNb,69.456
Pr3Al,45.0
YbPmAg2,58.0
DyPd,98.4
ZrIn3,77.033
DyTl3,51.567
MnFeAs,160.689
TeRh,123.72200000000001
BaTiTe2,25.122
Be2TlMo,135.589
Ho(FeB)2,127.87799999999999
SbAsO4,41.122
IrC2,236.611
Cr2NiSe4,72.678
U3As4,103.03299999999999
Ca(SiAu)2,94.978
MgWO3,181.956
Na2MnCl4,27.0
Fe3N,210.15599999999998
Sr(PIr)2,131.822
PrSb,57.4
MoF6,8.5
Ca2BrN,61.622
ZnPtF6,51.078
Ba4ZrSc,15.8
BeSiN2,227.44400000000002
V3Se4,85.3
TaOsPb,144.9
MnAgO2,125.43299999999999
SmCuSe2,68.689
Eu(GeRh)2,132.622
BaMg(FeO2)4,97.633
Ca2HN,58.733000000000004
Sr2ZnCu2(SO)2,87.87799999999999
CeHg,60.766999999999996
K2BaP,9.744
UAsSe,87.311
LiBeCd,54.744
PaO2,214.36700000000002
Be2NbCo,168.84400000000005
BaAsPt,72.733
NaMgBO3,115.48899999999999
PbSO3,64.089
CaTiO2,131.189
Rb3Nd,5.867000000000001
U2Ni2Sn,129.089
KTeHOF4,24.355999999999998
BaNa2Mn,12.522
Li2AcTl,36.133
Sm(SiIr)2,171.533
V2O3,233.15599999999998
RbCaO3,43.733000000000004
AsIr2Rh,224.567
Li4FeN2,56.733000000000004
VP,152.211
MoAsW2,224.433
BaHfBr,13.732999999999999
NaBeV2,73.778
Zr2AlN,141.744
LiEuO2,117.444
GaI3,9.511000000000001
K2HgO2,36.144
MoWSe3S,37.289
NdMnSbO,75.97800000000002
NaBeGa,17.156
Ti6Si2B,148.711
Be2CuBr,68.167
ZnSnAs2,54.567
BaAl2(SiO4)2,90.289
Sc2Ti2O7,143.656
BaF2,70.678
YbH3,64.467
NaMgBe,26.189
ScCuSn,87.8
TiMn2Al,158.267
Tm3InN,99.0
AsPtRh2,192.86700000000002
MgMoH2O5,52.644
KPF6,23.467
NaCrS2,57.678000000000004
U3P4,116.73299999999999
Li8SnO6,97.62200000000001
V(CrTe2)2,47.388999999999996
BaNbCr2,98.367
Ba2LiV,16.067
MgSn(BO3)2,151.667
ZrFeTe,136.567
CoAsPt2,171.13299999999995
LiCaSb,39.2
Na3AuS2,32.321999999999996
PmF3,148.256
LiYb2Tl,29.7
TiBe2Hg,108.12200000000001
K2TeOF4,27.456
ZrBeGa,103.7
YC2,121.589
AsOs2Pd,226.13299999999998
MgBeNi,90.64399999999999
Ga2Te5,22.622
LuP5,72.7
BeCuNi2,173.28900000000004
SiC3,163.533
CaBe2Cu,66.033
Li3Al(BO3)2,88.62200000000001
NaCuO2,114.62200000000001
Sc2BeBr,56.556000000000004
ZnAg,94.23299999999999
ScI2,30.833000000000002
VTe2,40.111
NaZr2Be,41.922
Li2TlBi,31.666999999999998
