pretty_comp,shear_modulus_gv
AcGaTe2,17.02
SmP3,26.093000000000004
MoAsPt2,26.2
NaLiS,26.267
Hf2FeTc,84.68
Nd2In,18.733
NdBi2ClO4,38.94
BeCuPd2,27.34
Ce2Dy2O7,69.513
BAsO4,60.806999999999995
Rb3YF6,11.972999999999999
Ca(NiAs)2,28.726999999999997
ScBeCr2,52.086999999999996
VFeRu2,53.92
YAs,57.22
Mg2BeFe,36.76
Li3NdAs2,47.773
LiVPO4,58.793
SrZrO3,92.427
DySn2,39.153
YVO3,69.96
PbSeO3,22.9
MgSO4,56.387
VS2N3Cl2,11.5
VCoTe,22.56
Na2CuP,24.3
Al2Mo,54.04
SmCd3,24.96
Cr3Fe,86.1
VMo2As,18.02
ScPt,43.64
Be2CrP,122.113
UGa5Ni,60.393
ZrNi,43.4
K2TeOF4,11.613
FeO,0.38
Li2RuF6,29.673000000000002
YbCd3,21.36
Ca2Sb2O5,21.2
Ba3SbP,14.88
Mg(FeO2)2,71.553
Ni4W,102.007
SF4,0.64
BeGaMo2,9.627
LiAsPd2,34.88
CaSnF6,34.36
As2Ru,109.04700000000001
CdSe,13.88
RbLuSe2,28.267
HfScRh2,38.86
PdCl2,12.92
PrSb,38.52
BaLiAs,25.32
Ta3N5,103.26700000000001
Th(FeSi)2,89.53299999999999
RbBr,11.74
CdSiO3,127.76
Ba(AgS)2,17.633
LiNi(PS3)2,18.447
Mg3B(HO2)3,64.78
NbPSe,74.707
Sr2BeGa,6.787000000000001
Ti3AlC,93.48
BaZrCu2,19.74
SmTaO4,72.253
YbAu,29.02
Ho2CuRh,35.98
TaZnCo2,64.36
Ta2MnOs,80.06
LiAuO2,30.38
Sc2CCl2,38.48
Cd2SiO4,53.08
Ca(PRh)2,67.52
NdCuSe2,32.86
YBeHg2,7.56
CoCO3,47.4
KPS3,9.407
Lu(SiPd)2,44.027
BePOs,80.567
BeInOs2,98.59299999999999
MgCuAs,35.87300000000001
PrSb,21.753
Sc2ZnGa,52.22
NaSc2Be,16.92
ZrGa3,75.64
Sm3Ir,19.967
DyPO4,81.367
AgBr,2.5
PdS2,36.36
HoCuS2,31.713
KSb,8.38
CaTi2O5,33.687
PrBr3,18.887
Pr2I5,12.673
Dy5Si3,53.96
PbCO3,23.79300000000001
RbCS(OF)3,8.613
Er2O3,72.34
FeAg3,33.48
PbBr2,9.133
BaVHg2,13.732999999999999
Rb2NaFeF6,30.16
Mg2H2O3,50.01300000000001
Be2TlRh,30.346999999999998
HgS,13.993
Nb2VSe4,53.84
NbCl4,12.353
Cr2HO4,33.933
ZnSiN2,121.14
FeCoO4,57.446999999999996
Sr(SnAs)2,32.04
Si3CCl8,7.4270000000000005
Mn2BePt,71.66
NaBe2Tc,37.747
NaPN2,95.68700000000001
MgScGa,38.8
ThSbTe,33.707
Sn(HgSe2)2,15.82
ZrBeBi,6.32
MgUO4,75.3
P3N5,139.613
Li8IrO6,63.28
CaTiS2,55.613
PrAu,21.72
Tm(FeB)2,84.24700000000001
SnO,32.253
Sm2AgRu,27.36
Tm2SiO5,66.267
HoInAu2,26.32
ScMnSi,50.753
UAu2,50.7
Ba2LiZn,10.7
Rb3NbO8,17.32
Y2AlNi2,33.18
ZrZn,47.88
CaBr2,12.787
Al2NiRu,85.12
K2Cd2O3,19.047
Sc2AlC,56.113
TiInNi2,47.5
Sc2MnC,47.1
HgF2,19.52
HfMnBe2,52.707
ErGa,47.306999999999995
TaTeBr9,6.773
HfBrN,33.333
TbSnPd2,13.6
Ta2Se,50.907
LiAsO3,64.207
NaRu3,42.82
HgBr,12.073
TmZr,37.047
Y3InC,64.96
RuN2,188.69299999999998
Ca3TeO6,66.57300000000001
Ba(CdSb)2,17.173
Sr4RhO6,55.7
TbPS4,25.233
Mg2VO4,80.08
CoSb3,57.78
YSiAu,49.347
K3H5Pd,10.54
LiCdAs,14.62
AlFeO3,33.38
Li7SbO6,60.48
Li2Si,26.68
KMn2Be,30.307
ScNi2Sn,51.86
BaPbO3,54.82
Mg(BeP)2,61.787
Pr(SiOs)2,85.147
Lu2CoRh,40.42
YSe,47.72
Ca2YSbO5,38.12
KMgAs,20.647
SrLiH3,12.46
BaCd2Te,7.947
MnBeGe2,19.18
TiHgO3,80.473
VSiOs2,118.14
NpGe3,47.2
Cu3(PO4)2,48.093
Er3Al3NiGe2,62.813
UBi,23.8
Ba4Na(BN2)3,32.54
YCo5,66.753
Np2InNi2,23.307
IrF4,24.16
YbZn,16.58
Ba(PrS2)2,36.74
MoO2,7.64
Na2CN2,27.113000000000003
PuZn2,36.72
Na2ZnS2,15.127
PrTeCl,31.993000000000002
HoZn2,38.773
BaLiCa2,8.527000000000001
TbNbO4,66.447
BeCr2Ge,32.7
CeVO4,54.347
Ho2Al,30.613000000000003
Ba4RhPb,1.98
LiInSe2,28.193
SrSb2,19.593
BaSiC,16.473
VGaPt,15.86
H2AuC4N,7.227
LiTl2GaF6,21.2
MgSbRu2,90.26
U3Cl,42.887
KAuSe2,14.2
TmScRu2,55.22
CaAsAu,30.113000000000003
CaFeF4,34.313
Na5CoSO2,22.186999999999998
NaTaGeO5,55.266999999999996
Li4SiO4,57.01300000000001
VFeTe,45.0
Tm3TlC,24.12
K3Y,4.08
TbAlNi,37.853
NbSiPd,82.527
Sr(AsPd)2,33.1
Ba2BiBr,15.42
Sr(BeN)2,82.62
KMnO2,54.853
Na4PbO4,21.686999999999998
RuRh3,169.0
SrTeO3,30.773000000000003
Ti2VSe4,48.306999999999995
ScNi,46.86
Li4MgCo3O8,92.42
HfMgO3,90.86
BeCu2Mo,51.76
CoBiO3,67.413
ZrBe2Pd,0.44
Na4Br2O,16.98
LiGaO2,48.047
PrMg2Ag,17.58
KCrP2S7,14.707
BeCdFe,34.54
K2S,11.867
PrTlAg2,20.8
Ba2HoRuO6,82.0
Sb(IF3)2,9.307
FeNi,104.98700000000001
TaAlO4,140.26
BaCuCl2,3.967
LiAgF4,21.846999999999998
Sr(MnP)2,48.187
MgP4,40.08
FeCl2,18.72
K2S3,12.052999999999999
MnSb,39.3
CaPdF6,21.647
SmTlO2,42.573
Ca(ClO2)2,26.607
TiFe2Sb,43.48
Lu(SiOs)2,76.16
NaSrNb2,10.72
NaSbF6,15.32
BeCr2Hg,27.267
HgF2,13.073
LiDy2Os,38.72
Sr2BiAu,23.16
BaSrTa4,2.14
ScRh,53.0
TiPO4,77.867
TiGaCo2,67.72
MoCl3,22.267
ScNbO4,69.68
InSn2Br5,10.513
VCo3,153.1
CdInS2,26.593000000000004
KB6,114.66
NdBO3,60.74
MoS2,9.3
Na2O,31.513
BeNbCd,63.453
CoAs,76.4
PrVO4,52.01300000000001
LiHoO2,51.946999999999996
CrP2S7,14.227
DyTiSi,45.933
Ca(CoGe)2,58.507
La(HO)3,16.687
FeN3ClO3,5.9270000000000005
LiEr2Ir,40.62
Zn2GeSe4,23.9
Ba(MgSi)2,40.453
PrAs2,43.093
Lu2Cr2C3,82.96700000000001
BaHfW2,5.067
ZnF2,33.167
Zn3(PO4)2,38.167
K2HgO2,18.167
UTeN,50.993
ScInIr2,70.38
FeSnRh2,59.313
PrCoSi,39.88
NbPd2,84.8
Ti2NiSe4,44.44
BeNi4Os,66.76
Ba2SrW,0.04
Dy2OsPd,44.52
SbCl(OF3)2,11.312999999999999
Cr3S4,45.986999999999995
TaAlNi2,60.88
Li2CaGe,29.22
VSnPd,29.74
NaMn4Be,35.58
RbCrO2,63.167
TiPd,18.2
CoMoP,115.89299999999999
Mn3RhN,162.34
NaCrSe2,26.08
KBiO2,21.82
AlFe,108.06
Na2MgSiO4,38.446999999999996
NaVSe2,29.393
NaClO2,17.84
TmNi5,71.627
ScBr2,21.107
SbCl4F,6.9670000000000005
Si(GeN2)2,200.06
W2NCl8,10.833
HfSiO4,120.32
BaEr2CoO5,58.3
BaPd2,28.96
Nd(NiGe)2,46.72
CdAgPd2,39.88
Cd3(ClO)2,21.113000000000003
TiBr3,14.693
YbAs,14.1
HgF,17.2
Ca2BeW,5.48
TaMn2Al,99.44
CeSe,48.98
HfSnPd,57.24
AlFe3C,142.02
KHoO2,59.727
Ce2AlNO3,100.633
Sc3TlB,54.28
TbS,57.88
HgSeO4,18.733
NdAs,51.86
Mn3Sn,62.8
Be2C,234.6
Ca(GeRu)2,48.053000000000004
NaSnN,38.687
LuInPd2,39.98
KMgSb,16.18
LiPt,59.187
Tl2GeSe3,9.2
YPbAu,32.98
Mg(BiO2)2,13.307
B2W,159.34
NaNbO3,111.04
MnSbPd,27.6
LiBePt,54.02
NaNd2RuO6,52.6
ErMgZn2,39.52
HfO2,109.98700000000001
BeCu2Tc,45.22
Na4Al3Ge3ClO2,23.72
Li3TaO4,109.54700000000001
CeFeSi,45.766999999999996
SrBeRh,35.62699999999999
BeCr2Se,27.933000000000003
Y(SiIr)2,103.87299999999999
ErTaO4,79.85300000000002
NiS,22.526999999999997
KHoS2,33.253
KCaCl3,12.387
CoSe,44.06
Rb3BrO,12.96
YP5,45.453
ZnCdS2,24.44
Li4Mn(PO4)2,38.787
PrCuS2,38.946999999999996
BaRh2Br,16.833
VNi3,102.58
Ge2Mo,125.7
Mg3H4O5,46.787
K2Te2Pt,14.613
Na2CS3,8.427
Sm(PRu)2,93.46700000000001
NaBeH3,55.88
Sc(VGa2)2,79.793
BaMnIn2,18.113
BaNiO2,37.086999999999996
Rb3Ti,3.307
Hg(CO2)2,31.76
NbPS,79.393
TiGaFeCo,106.58
DyFe2,22.94
CrN,69.7
Na2HgO2,28.4
Rb3Lu,3.5469999999999997
YMn2,18.66
NiO2,22.96
UGa3,60.98
Na2TiGeO5,45.567
Rh3Br,22.987
MgSc2In,42.8
Ce(GeRh)2,66.18
SrSO4,1.08
K3AsS3,10.18
HfSiTe,45.98
KBH4,8.907
AlGaRu2,10.16
Pr3IrO7,62.813
BiPbClO2,24.96
CaBe2V,44.887
BeV2Pb,41.82
LiTm2Al,36.88
HoTaO4,93.54
CeO,93.32
CuSnRh2,69.82
BeFeOs2,177.687
DySe,5.527
Li2InPd,24.74
CaBeBr,8.573
CoTe(PbO3)2,63.94
ScIn3,20.2
RbCa2Ta3,55.766999999999996
Li3MnSi2O7,43.69300000000001
BeCu2Os,57.96
AgCSN,6.347
TiBeBi2,9.04
HfCo3B2,148.46
LuAlO3,126.87299999999999
BeCo4Cu,49.14
Ho2S3,28.087
Eu(PRh)2,68.133
Sc2Si2O7,76.967
CeCo2,34.96
ScAuO2,52.76
AuCN,51.22
ZrAlNi2,16.98
TbIr2,86.0
ZrSeO,82.01299999999998
InPS4,15.5
ErTiGe,52.327
Sr3BiAs,16.7
LiAl,37.44
Ca3PCl3,31.44
BeFe4Si,49.96
PdF2,13.333
TaCo3,137.2
RbAuS,10.107000000000001
AlVNi2,70.12
CeHg,12.46
DyAs,59.7
Al2Te5,13.552999999999999
Ca3P2,32.2
B2AsP,144.08700000000005
YErZn2,34.08
BaSrTa2O7,78.007
DyNiC2,99.26
Li6UO6,43.867
Pr3Ga,20.9
TiBeGe2,63.84
Ni2Mo,102.74700000000001
RhC,66.12
MgI2,11.98
K2ZnO2,15.533
Ba3Ti2O7,57.586999999999996
RbHO,9.552999999999999
UAl3Ni2,85.74
TaBe2Hg,25.7
Sr3GaN3,41.66
Ga2Cu,37.86
YNiP,40.82
LiPd2Pb,17.62
BeNbRu2,70.833
LiCoO2,83.34700000000002
BPS4,16.007
KNbO3,77.54
VF4,29.767
AlFeF5,70.393
ZrNi2Sb,57.527
NaCl,16.24
Na2LiBe,9.86
HfSiS,93.86
MnCu2Sn,22.86
Si2O5,27.406999999999996
LiBF4,7.5070000000000014
Mg(VN)2,36.227
HfAs,73.973
Nd4S3NCl3,23.026999999999997
Li2MnSi3O8,33.48
BeCo2W,50.56
Na2BeNb,10.56
SrCd,17.52
K2Sn,0.48
Ho(MnGe)2,46.173
VO2,60.993
CoH2SeO4,26.546999999999997
SiH8,1.713
Te2Ru,77.08
PIr2,111.58
NdPPd,49.22
HgCl2,6.0329999999999995
Cu2S,18.52
ZrNi4Sn,57.1
PrCrO4,49.613
Ba2YSbO6,85.08
LuPb2,11.9
UGe3,60.26
CdF2,34.08
AgBiO2,23.233
Th(GePt)2,29.98
YMnSi,38.92
Ba2Ti3Tl2,33.167
LiBeV2,48.5
NpFe3,64.5
NbNiP,91.74700000000001
Mn(CoO3)2,54.467
BaNdCo2O5,72.553
BeVPt2,22.326999999999998
WBr6,8.24
Ba4HfBr,2.16
Th(TeI)2,10.433
YbSnPd2,34.22
BeRu2Rh,80.687
Yb3W,17.553
MoSe2,38.593
HoPbAu,33.18
Mg3(HO2)2,62.3
KO3,11.747
TlFeSe2,14.493
NdBeO3,38.18
U(SiPd)2,54.327
GaCuO2,71.68
Yb3SnO,58.08
Hf2S,77.2
DySbPd,41.273
HoBO3,49.3
RbSb2,8.927
AlMo3,119.32
NaBiF6,12.847000000000001
AgBiSCl2,17.987000000000005
ScRh3C,88.04
NaSbS2,19.42
ZnTe,22.92
Nb3B4,194.92
CdBiClO2,23.386999999999997
NbBiO4,32.613
LiAl2Au,1.047
SrPb,19.0
CaP3,38.387
Al2B2Ru3,101.46700000000001
LuN,151.36
Pr(BO2)3,71.773
CaGeO3,123.22
Si4P4Ru,90.32700000000001
HfMnBe,54.3
Y2BeGa,20.833000000000002
Ti2CoSe4,52.58
Be2CrSb,74.033
Li4UO5,58.02
NbGaRu2,102.54
Co2P,45.44
Ca(CdP)2,35.086999999999996
UPt,29.313000000000002
Sr2TiBe,16.36
Tm2Cr2C3,78.86
MnBePd2,34.64
NdCrO4,51.393
HoSnRh2,25.74
SmSiAg,48.82
Si2TcOs,102.12
K2BaBe,4.747
HoMn2,17.36
Ni3Bi,42.18
TbTiGe,44.78
BeNbCr,41.18
Mg2TaBiO6,64.9
Na4S2O5,21.26
BaCdO2,39.62
BeNbSe2,30.546999999999997
Pr(SiRh)2,84.193
Lu2MgSe4,22.86
CeSiRu,45.01300000000001
CuAs,27.353
DyAlAg2,19.68
PmSbPd2,11.26
RbUO3,76.1
Sb2Os,89.367
HfSe2,29.033
DyBO3,47.827
PmH,20.393
LiFeRh2,69.0
Li3Al2CrO6,105.26700000000001
KCl,15.04
TlCuS2,21.64
MgZrIr2,75.62
CuSe2Cl,11.7
La2SO2,52.467
ZrBe2,93.473
DyAg2,34.92
TiAlRh2,46.88
SiRh3,65.58
CeNdI4,13.967
MgBeBr2,4.313
NpGa5Co,70.72
Rb2NbF6,15.607000000000001
Mn2GaCo,39.16
BeCdRu2,84.46
Tm2IrOs,68.32
Ca2MgIn,24.52
Li4CuF5,33.707
ScNbOs2,110.54
CoH3(CN)6,40.08
LuCuSi,63.573
TmBi2IO4,45.367
NF,3.1069999999999998
YNiSb,55.9
NaAuO2,38.78
Li3PrBi2,30.627
Th3Au,19.86
Lu3O2F5,61.507
PuSi2,46.153
CaTiF6,35.847
Co2Ge,54.047
UPbO4,37.1
Rb2PtCl6,10.64
BaGa4,30.72
LiBeCr2,75.64699999999998
MgO,131.08
ZrCuSi2,86.227
BeCr2Co,78.04
Ag3AuS2,1.7269999999999999
PaC2,76.467
Y2Al3Si2,63.827
AuSe,14.667
MnCdO2,47.593
TlSiPt5,57.113
SrZnCl4,15.113
TaBeNb,44.953
Pr(HO)3,20.886999999999997
Tm2CdHg,31.1
SrCrF4,25.113000000000003
TaBeO3,113.08
ZrSiO4,122.34
V(CrTe2)2,17.213
NdY3,23.32
NbTe,66.42699999999999
LuGaPd2,16.7
Ca2CoO3,62.953
BeTlRe4,49.4
BaZnCr2,17.82
NiP2,83.48700000000002
MgWO3,61.713
Ba2PdBr,4.9
BeFeHg2,16.173
BeRuRh2,86.95299999999996
HoPb3,12.98
NaPmTe2,21.64
Sr2InI5,9.552999999999999
BeV2Ge,66.667
BaTiSi2,12.76
PdSeO4,22.513
Ba3N2,25.34
BeZn2Tc,45.486999999999995
Ca2Si,25.74
U(HO2)2,22.613000000000003
Mn(BW)2,160.94
Pm2ZnPt,26.72
Nd(SiNi)2,68.78
KTb2CuS4,34.133
Te4Mo2WSe2,18.127
KH,12.0
SrHClO,17.393
Tm(SiRh)2,84.087
ScBeTe2,17.42
V2CrFe,107.38
Al2CO,87.307
K3W,4.42
DyCuSeO,41.37300000000001
K2NaAlF6,33.54
SnO2,50.687
SnRh,51.14
BaZnF4,26.97300000000001
Li2ThN2,69.68
HfCo2,90.32
SrTaBe2,33.36
ZrBeCr,16.807000000000002
BeRh2Cl,9.253
SrNiSn3,22.846999999999998
AsRu,60.273
Na2GeS3,12.687000000000001
Ni3Ge,83.24
KFe2S3,23.866999999999997
LiLu2Al,38.8
NaTbS2,33.92
HfBe2V,63.507
PrMg,25.98
LiF,42.04
Si2Ni,49.78
Ba3BiSb,14.46
CaZnF4,26.713
MnCuPd2,61.16
CaThBr6,12.933
ScOF,35.22
LiVO2,80.393
FeP,118.073
SrSi,33.027
BeGaRu2,45.033
SrAcTl2,18.74
Tm2CoRu,54.46
Li2AcTl,16.22
Er2SO2,72.847
HPbClO,13.507
NaLi2Pb,17.48
TaAsBr,5.12
NaHoSe2,29.493000000000002
SmTe,35.16
KMnSb,13.307
MoIr,174.953
K2Be2Co,11.773
Sm2IrRh,29.4
Zr3In,52.38
Mn2BeGa,51.66
ZnSnP2,39.96
GaAsO4,21.686999999999998
K3MnO4,7.733
VZnF4,19.852999999999998
NdAl2,51.08
KBaBi,1.6
YbSnAu2,23.32
SrCdO2,57.613
Rb(CoS)2,36.92
CrAs,71.053
Ba2VBr,3.9
Ni4Mo,97.693
Mn3PdN,144.62
HfBe2Zn,65.74
Bi(TeBr2)2,5.6129999999999995
LiCo2Ge,94.72
ZrBe2Nb,40.847
SrHgO2,19.827
RbCd(NO2)3,15.892999999999999
ErNbRu2,70.42
Yb3GaC,12.6
BeCu2Cl,16.387
BaOsPd2,26.653000000000002
Tm(CoGe)2,64.833
BaBeSiO4,47.24
CeAs,53.32
TaBO4,174.187
CoAg3(CN)6,17.5
ErSnAu,40.96
K2SnCl6,10.04
TmInPt,40.687
Li2AgSb,28.78
KCdF3,26.54
MoAsIr2,38.32
TiAlAu2,35.24
GeSe,49.16
PrRh2,53.1
CaGe2O5,58.027
SmDyHg2,20.88
AgPS3,10.207
BaAlSiH,41.793
BaMnCr2,20.86
NaLiICl,14.66
YbSbPd2,26.44
KZrS2,40.407
Pr3TlC,16.86
PrN,26.48
HoAgSn,41.54
Ca3SiBr2,17.68
KBa4Mo,1.42
Ba(PRh)2,43.51300000000001
YMnAs,12.96
Ca2CuO3,71.847
Er(GeRu)2,54.36
TeAuI,9.613
KBe2Co,21.147
TiTe2,21.706999999999997
CdCO3,37.54
HoAlO3,122.887
CuH6(NO)4,12.487
YTiSi,50.586999999999996
ErS,59.98
Ti(NbSe2)2,52.22
BeV2Fe,63.8
BeZn2Mo,39.887
Sr3BiN,39.2
TlBiF4,20.207
PbF2,23.94
YbOs3,52.01300000000001
Ag2O,28.98
LiBiF4,28.413
BaCa2Mg,11.107000000000001
Tl2O,12.213
ScBe2Sb,59.2
Co(ClO4)2,20.347
NdI3,4.133
ZrTe3,20.513
BeInP,36.1
UCo2,54.24
Fe3N,84.993
Rb2H6Pt,7.74
Cr3Os,106.12
Ca(BH4)2,12.28
SrCuAs,43.093
Cr2O5,31.093000000000004
IO2F,21.273000000000003
Ca3GeO,52.64
BeFe2Si,122.06
SiP2O7,117.0
YBe2Cu,29.947
InAgSe2,13.333
MnF2,56.367
TiSnPd,46.8
CrPbO3,77.86
Sr2CuTeO6,47.766999999999996
TbAgTe2,23.18
PaIr3,129.76
Ba4NaSn,1.12
V(SiO3)2,69.433
LiBeNi2,57.233000000000004
Y(GeRu)2,57.453
TbGe,56.66
CdBiClO2,23.467
LaMnSbO,37.1
Ba(ZnAs)2,25.686999999999998
Ba(PRu)2,54.766999999999996
HgS,14.56
TmCdPd2,33.12
PdSe2,27.94
Sm2AlNO3,118.7
MnBe2Tc,87.42
NdH2,43.78
Rb3Na(RuO4)2,18.027
HfMn2Be,70.413
NiSO4,30.48
Rb3Tl,2.053
CaCoSi,45.547
Tm2In,29.693
BaSiO3,153.98
Ba2LiOsO6,51.06
Na6Sn2S7,10.807
Rb3Ru,4.04
HfSiRu2,102.9
Ba2YNbO6,84.5
ZrTe,51.053000000000004
Pr(Al2Fe)4,74.8
V2CrTe4,31.686999999999998
SrAl2,35.84
SmAlGe,50.266999999999996
Na5Al3F4,35.333
PrY3,22.807
HoSnAu,40.36
BaBi2O5,21.88
PRu,82.89299999999999
NaAuC2,44.22
Tl2SiS3,10.333
ErHO2,66.16
HPbBrO,12.52
Tl3SbS3,9.26
MgCN2,157.007
MgBeCr,66.607
RbAcTe2,23.3
NpSi3,75.36
MgBiF6,28.29300000000001
HoIn5Co,33.16
Hf2SN2,88.60700000000001
AlPd,54.54
ZnCl2,10.407
Ta3B4,204.167
BeAlH5,24.92
CaTiF5,38.153
Y6FeSb2,35.66
PrAgSn,39.22
Be2SiPt,49.56
CdO,16.067
BeZn2W,43.06
PaO2,65.76
SmIO,22.573
HoTe,36.5
YBe2Ir,42.353
HoF3,61.26
SnC,89.54
UNiSn,49.36
Bi2Pb2Se5,25.9
VP4,85.193
Mg2Sb2O5,31.47300000000001
PrGa,25.22
TlNi,26.206999999999997
Li2Ni(P2O)2,32.126999999999995
NbSe2,27.693
PuGa,20.0
ZrBeIn,36.027
KHfCuS3,34.126999999999995
HCl,23.307
U4S3,28.3
Si2B2O5,62.06
FeIr3,216.94
YAlAg2,18.82
YbBrO,10.052999999999999
CeSiO4,73.71300000000002
Dy(GePd)2,30.98
Zr2AlN,95.20700000000001
Pr3Cu,5.332999999999998
ErNi4B,76.933
Li(FeP)2,67.28
K2BeZn,5.672999999999999
TiHgO3,57.44
MgZnRh2,67.04
KMnP,10.787
FeN,81.48
V3Pb,23.32
VInPt,9.327
HfAlCu2,50.78
Pm2MgGa,29.08
DyGe,57.347
LiBeFe,52.78
HgI,11.58
NdB6,128.66
LuSbPt,49.34
K(CoS)2,27.22
DySe,46.16
Li2NdAl,30.14
Ga(IO3)3,23.58
TlN,38.1
DyAgSn,41.773
ThSiO4,76.173
TlCoMo2,5.36
TeO2,56.927
NaCrO2,87.073
Zr2Au,46.353
YBi2ClO4,44.273
HoPd3,59.6
PrPt,31.186999999999998
Li2InAu,24.02
BeVSi2,39.547
LuSiIr,81.02
K5As2Au,7.572999999999999
K3Mo,3.487
As2O3,14.093
BaMgV4O8,14.667
Cu3(Ge2O)2,103.4
Ca2AlSbO5,31.546999999999997
LiCoO2,94.66
AlCrCu2,50.86
ThSnI6,8.827
SmAgO2,35.82
Ba2CrCd,12.74
Ti2AlV,24.4
PmTlRh2,31.12
BeMoPd,104.22
Na2TiSiO5,55.913000000000004
ScTe,37.806999999999995
NbCr3,92.56
K3Np(H3O4)2,18.127
NdRh3C,66.32
ZrFeP,115.45299999999999
Rb2O,13.26
CeO2,81.9
BaSO2,29.627
CeTe,35.02
Na3UO4,43.16
BaTa2Bi2O9,9.84
LiBe2Mo,16.8
PHF2,8.36
Er2Au,26.76
NpMn3,42.44
ScCuSn,54.16
Be2NiPt,80.513
HoTlRh2,41.22
Sn2Rh,47.9
Al2SiO5,124.227
AgP2,30.546999999999997
DyIn5Rh,32.433
DyFeC2,84.56
B6P,192.127
Zn(CoO2)2,79.633
Sc6Te2Rh,26.74
BeMoP2,28.18
KSO4,15.72
LiAsRh2,58.08
SrBrF,26.34
K2CO3,3.093
Sc2SO2,71.507
Sm(ZnP)3,46.8
TiI,33.413000000000004
RbSb,6.0
SrMgSi,35.68
SrBe3O4,86.23299999999998
BeCrP,146.767
Sc2AgRu,38.78
Rb2TeBr6,5.747000000000001
TlSbTe2,23.546999999999997
Rb3Sb,6.053
TiInAu2,33.98
TaMn2Be,70.307
Mg3ZnO4,108.773
BaIF,19.187
UP3,75.387
Dy2In,26.4
Al2(FeSi)3,110.0
VCu3S4,26.6
BaFePd2,19.613
Al5CuSe8,38.22
AlSbO4,136.32
NbPd3,88.1
NdTlS2,27.273000000000003
Fe(CoSe2)2,50.847
Dy(CrSi)2,59.18
InHO2,70.173
Cd(HO)2,21.54
Yb(FeSi)2,66.067
CdGeO3,93.74
HfSnRh2,24.64
Dy(Al2Fe)4,77.78699999999998
Rb2NiF6,10.76
Na2PtSe2,16.34
Si3Sb2O9,41.56
TlInCl3,5.16
HfBeGa,35.453
InPbCl3,7.3870000000000005
ThCo5,65.113
In5AgSe8,15.82
CdCN2,28.206999999999997
Zr2CoOs,55.32
Ga3Os,70.027
UAs2Pd,55.327
K2PdO2,32.367
MgC2,38.626999999999995
PrSmZn2,29.14
MgNbRu2,82.76
GaCuI4,9.987
YbCuGe,15.92
NaMnP,34.02
MnGaRu2,119.26
Er3TlC,23.64
MnBe2Tl,66.293
NaZnAs,18.64
FePd,87.26700000000002
RbTlO2,29.12
Sr3As2,23.78
TaBe2Os,44.36
ZnPd,56.773
MnFe2Si,30.76
LiZnN,88.76
ZrTaBe,34.446999999999996
Rb3Al,2.46
Ba2TlV,14.06
BeMoRh,114.573
YAl2,60.52
TiAsSe,12.58
TmInRh2,48.7
Ba(BiO2)4,9.152999999999999
Tb2Tl,22.79300000000001
ScAlO3,125.527
BaSiBi2,6.14
LiDyS2,41.167
MnAl,48.653
MgTlF3,41.3
Ba4NaSb,1.02
BaDy2PdO5,70.42
LuSb,46.48
CdSiP2,41.37300000000001
ZnPbF6,27.053
CrF2,73.82
VSiRh,69.94
LiGaCl4,9.073
Ba3AsP,18.58
TiCl2,17.96
KScO2,70.407
BeFeCu2,48.4
SmMg2,19.82
Cd(CO2)2,34.433
Y2SO2,68.7
Rb2S,7.66
Te7Mo4S,30.747
Sm3CuSnS7,30.193
U(BiO3)2,50.69300000000001
TaBeRu2,77.96
Li2PtPb,15.667
HfBeSi,116.40700000000001
PmGaAg2,8.98
Tb(HO)3,28.933000000000003
LiVS2,32.02
LiMgSbPd,28.7
Si2H2O5,22.74
ErAg2,37.913000000000004
RbCa2Nb3,49.467
Na2BeIn,2.56
KUO3,75.12
Sr(FeP)2,61.833
AgAuF4,15.987
NaLu3,12.66
AsPd2Rh,5.34
LiSi,1.807
Sc2AlOs,51.68
Tm2CuPd,37.9
CaUO4,71.027
Zn(GaS2)2,32.553000000000004
Li3SbO4,65.393
Sr(NdS2)2,41.813
Ba3(HIr)2,17.627
LiAl2Pt,72.08
Pr3Sn,25.78
CaO,43.287
ZrFeTe,73.54
CaFeO2,43.74
Li2MnCoO4,81.28699999999998
NdTe3,25.273000000000003
ZnBiF6,25.127
TbPd3,57.44
NaLi3(H2N)4,12.033
MgSnAu,26.3
Be2ZnBr,6.773
ZnSnF4,26.42
Na2BePt,23.893
NaTmS2,36.327
LiNiO2,40.953
K2Os(Cl2O)2,10.607000000000001
BaCaIn,1.26
Sc(AlC)3,139.953
LiBeH3,52.787
KRb2BiF6,18.44
FeSi,124.48
Ba4ScBe,1.44
Cd2As3I,20.18
YAlGe,56.086999999999996
ZrZnN2,89.887
TbInCu2,37.34
K3VS4,10.327
TiGePd,59.247
RbVF3,36.04
Fe3C,68.867
TlZnF3,32.64
DyTl3,18.22
DyPt3,76.06
RbYO2,54.427
Li3LaP2,49.32
LiYbAlF6,48.51300000000001
Ba2YSb,6.08
CrAsRh,38.66
SbOF,45.233000000000004
U2W2C3,99.62
NpS,44.3
ScAlAg2,34.78
NdHO2,46.64
K2TeBr6,7.867000000000001
YAgS2,23.96
LiBeBr,4.98
ScAu,38.24
Be2CoCl,30.28
KAs,9.267000000000001
CaTe,22.48
BaPdS2,22.13300000000001
NbSiPt,77.987
TaRh3,156.14
LiCe2HO3,84.96700000000001
Sr2CeO4,51.027
K2CuF4,20.04
MnGaIr2,94.44
